id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1229714,Luxury apartment Downtown Vancouver,1200456,Nala,,Downtown,49.28429,-123.1157,Entire home/apt,523,2,0,,,7,365
1255248,Chic 1 Bd +Den Robson Street Suite,6835788,Dawn,,Downtown,49.27893,-123.11806,Entire home/apt,93,90,48,2019-02-15,0.69,1,188
1269955,Downtown heritage 1 bdrm  apartment,6912044,Marten,,Downtown,49.28296,-123.12185,Entire home/apt,99,30,57,2019-01-15,0.82,1,213
1273760,Private Hotel-Style Suite in a Downtown Boutique High-Rise,6033,Cam,,Downtown,49.2858,-123.11767,Private room,151,1,321,2019-03-05,4.65,1,261
1281095,New and Cozy Flat in the Heart of Mount Pleasant,6971193,Monica & Thomas,,Mount Pleasant,49.26461,-123.09213,Entire home/apt,180,3,40,2019-02-08,0.58,1,102
1281306,Retreat in the City,6336753,Susan,,Dunbar Southlands,49.2276,-123.18995,Entire home/apt,276,18,4,2015-10-08,0.06,1,94
1291394,Clean New Kits 3 bedroom/ 2bath!,7021457,Leila,,Kitsilano,49.26876,-123.18517,Entire home/apt,184,30,38,2018-05-31,0.56,2,87
1301620,Suite Life on Kitchener Street,7077434,Chris,,Grandview-Woodland,49.27169,-123.0659,Entire home/apt,99,1,159,2019-01-30,2.33,1,53
1301845,Private Garden Suite,7078248,Paula,,Dunbar Southlands,49.24573,-123.18943,Entire home/apt,120,30,18,2019-01-03,0.26,1,71
1301861,Martine's lodging East Village,2189535,Martine,,Hastings-Sunrise,49.28535,-123.05528,Private room,50,30,9,2018-09-30,0.13,3,2
1309719,Trendy Garden level studio suite ,821799,Melissa,,Kensington-Cedar Cottage,49.24417,-123.08725,Entire home/apt,60,4,13,2019-02-25,0.19,2,221
1316477,224 Yaletown Park.  Long term stay welcome,600607,Bruce,,Downtown,49.2772,-123.11841,Entire home/apt,85,90,4,2018-09-22,0.10,50,264
1343411,Close to Anywhere: Location Location Location,6904778,Mari,,Strathcona,49.27634,-123.09831,Entire home/apt,99,2,30,2018-12-03,0.71,1,0
1343519,*Best choice in downtown-5 Stars*,70137,Kai,,West End,49.28073,-123.13043,Private room,95,3,47,2018-12-09,0.80,3,284
1349965,"Beautiful 1 Bedroom in Dunbar, Vancouver",7324823,Kate,,Dunbar Southlands,49.24078,-123.1838,Entire home/apt,134,30,51,2018-09-03,0.75,2,365
1352691,Modern Condo in the Heart of Downto,7341876,Sigrid,,Downtown,49.28027,-123.1258,Entire home/apt,188,3,82,2019-03-02,1.24,5,78
1356487,Cambie Village Coach House,7363502,Amy & John,,Mount Pleasant,49.25767,-123.1126,Entire home/apt,349,2,2,2018-08-30,0.27,1,89
1361276,Private space in heritage home in lovely area,1743089,Darren,,Kensington-Cedar Cottage,49.25713,-123.07497,Entire home/apt,276,4,9,2019-02-28,0.13,3,9
1365609,AMAZING LOCATION 1BD CHARMING APT IN DOWNTOWN,7336501,Maha,,Downtown,49.27824,-123.12882,Entire home/apt,155,4,71,2019-02-13,1.04,1,85
1375143,100 Year Old Character Home off Main,1334665,Gaëlle And James,,Riley Park,49.24686,-123.0963,Entire home/apt,145,30,1,2017-12-18,0.07,2,133
1378220,QUIET COZY SUNNY BR (ENSUITE) + ADJ STUDY IN HOUSE,7465731,Brian,,West Point Grey,49.25864,-123.19965,Entire home/apt,110,2,44,2018-09-04,1.35,2,303
1387803,Martine's Lodging East Village 2,2189535,Martine,,Hastings-Sunrise,49.2844,-123.0538,Private room,50,30,5,2017-03-29,0.07,3,118
1393178,Private Bedroom Yaletown Vancouver,7526525,Isamu,,Downtown,49.2744,-123.12444,Private room,124,90,27,2018-09-18,0.46,3,0
1397291,Bright bedroom in shared condo,7547807,Melanie,,Downtown,49.27971,-123.11962,Private room,60,6,23,2018-12-21,0.55,2,333
1398788,Stunning 1 Bedroom Laneway,7554741,Ruth,,Arbutus Ridge,49.23757,-123.16558,Entire home/apt,75,31,81,2018-08-25,1.19,1,255
1399744,Luxury 2 BDR With Wrap Around Deck,7560143,Sandy,,Mount Pleasant,49.2698,-123.11051,Entire home/apt,450,30,8,2018-07-30,0.14,1,264
1417881,3bdrm Renovated Character Home,7499193,Tracey,,Grandview-Woodland,49.26819,-123.06761,Entire home/apt,399,5,36,2018-08-26,0.53,3,287
1418910,Private Room - Commercial Drive,7499193,Tracey,,Grandview-Woodland,49.26465,-123.06995,Private room,89,4,129,2019-02-26,1.91,3,192
1422076,173 The Lions Studio,600607,Bruce,,West End,49.28793,-123.12823,Entire home/apt,91,32,2,2018-08-18,0.19,50,89
1422750,Furnished bedroom in spacious home,7657825,Lidia,,Killarney,49.21288,-123.02664,Private room,69,3,22,2019-01-31,0.38,2,193
1445873,3 Bdrm Heritage House in Kitsilano,7762238,Rebekah,,Kitsilano,49.26612,-123.17528,Entire home/apt,325,5,8,2017-07-22,0.12,1,56
1466647,One Bedroom & Secured Underground Parking,7856227,Christian,,Downtown,49.28111,-123.11042,Entire home/apt,356,3,9,2018-08-01,0.17,1,89
1479325,High-end Luxury in the West End,483861,Pat And Walter,,West End,49.27992,-123.13403,Entire home/apt,99,30,43,2019-02-28,0.93,2,120
1494659,Room in Leafy East Vancouver,942909,Thor,,Grandview-Woodland,49.2753,-123.06408,Private room,90,2,3,2019-01-20,0.15,1,157
1502887,244 1 BED & DEN.WATER VIEW!  EXTENDED STAY,600607,Bruce,,Downtown,49.29128,-123.12783,Entire home/apt,99,30,5,2018-12-01,0.08,50,156
1507975,Modern new room with private entry!,51695,Natasha & Paolo,,Riley Park,49.24654,-123.0927,Private room,65,5,210,2019-02-24,3.10,3,219
1525113,"114 Studio ""West of Denman""",600607,Bruce,,West End,49.29184,-123.13893,Entire home/apt,75,30,6,2018-08-10,0.10,50,40
1530460,Funky Room On Vancouver's Hip East,6329283,Ruby,,Kensington-Cedar Cottage,49.25501,-123.07953,Private room,38,30,16,2019-02-28,0.24,4,4
1565861,Deluxe Kitsilano Beach Waterfront 2 Bedroom House,8328973,Adam,,Kitsilano,49.27334,-123.15193,Entire home/apt,349,5,64,2018-12-31,0.98,1,34
1600662,"Lovely home in Vancouver, BC",2823176,Michael And Leslie,,Hastings-Sunrise,49.27769,-123.04369,Entire home/apt,124,3,6,2018-08-26,0.22,1,219
1604919,Executive Comfort only 1 Block from Robson Street,8550324,John,,West End,49.2861,-123.12813,Entire home/apt,300,3,93,2019-02-18,2.25,1,205
1610084,Lakeside Cottage with Stunning View,8556789,Ocea,,Kensington-Cedar Cottage,49.25735,-123.06257,Entire home/apt,109,2,117,2018-09-10,1.75,1,66
1614025,Downtown 1bdrm with amazing views!,3092935,Brad,,Downtown,49.27967,-123.1262,Entire home/apt,110,31,92,2019-02-14,1.39,11,222
1614591,Luxury in the Heart of Downtown,7341876,Sigrid,,Downtown,49.28077,-123.12619,Entire home/apt,145,3,86,2019-02-25,1.42,5,80
1620084,Bright private suite around SoMain,8618932,Fawziah,,Kensington-Cedar Cottage,49.23896,-123.08303,Entire home/apt,60,28,1,2019-02-28,1,1,17
1623556,Private Top Floor in hip Main St,8633501,Robin,,Riley Park,49.25197,-123.0951,Private room,85,1,179,2019-02-12,2.68,1,136
1629426,In the heart of the city,8368718,Yvonne,,Downtown,49.27491,-123.12239,Entire home/apt,59,30,116,2019-01-31,1.78,2,62
1629480,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,,Riley Park,49.25106,-123.1077,Entire home/apt,95,30,120,2019-01-31,2.05,1,234
1657214,Amazing 2000sqft NY style loft Downtown + Parking,8784861,Dianna,,Downtown,49.28043,-123.11013,Entire home/apt,250,90,3,2014-08-07,0.05,1,365
1660055,"Lakeside 3 bdrm house, 6 mo rental",8796977,Diane,,Kensington-Cedar Cottage,49.25892,-123.06569,Entire home/apt,91,180,0,,,1,365
1678196,Two Bedroom Green Couch Townhouse,3058819,Michy+Jon,,Fairview,49.26565,-123.13175,Entire home/apt,151,2,64,2019-02-24,1.12,1,144
1678734,"Bright, Modern Space on Beautiful Park",1896075,Jen & Jean,,Kensington-Cedar Cottage,49.2531,-123.06486,Entire home/apt,110,3,44,2019-02-18,0.71,1,199
1684313,Cozy Modern Garden Suite,8905965,Andrea,,Hastings-Sunrise,49.28628,-123.04446,Entire home/apt,130,2,101,2019-03-02,1.55,1,232
1703616,Beautiful Kitsilano Apartment..,8993938,James And Jewel,,Fairview,49.26657,-123.14539,Entire home/apt,99,30,0,,,2,101
1707488,Commercial Drive Little Italy Private Main Suite,6109037,Linda,,Grandview-Woodland,49.27037,-123.06828,Entire home/apt,116,2,28,2018-10-05,0.49,1,0
1714639,Your Home Away from Home 1 BR Suite,9042495,Vivian,,Oakridge,49.22746,-123.11047,Entire home/apt,79,1,223,2019-02-19,3.81,1,231
1717967,2 Bedroom Garden Flat - Main Street,9057463,Mary,,Riley Park,49.24822,-123.09823,Entire home/apt,120,3,215,2019-02-25,3.35,1,156
1718688,Funky 1BD apt in trendy Kitsilano!,9061880,Jessica,,Kitsilano,49.26642,-123.16156,Entire home/apt,99,2,24,2019-02-17,1.28,1,12
1722641,Newly renovated studio w/HUGE patio,9081002,Tory & Danni,,Downtown,49.27717,-123.12752,Entire home/apt,99,90,160,2018-12-18,4.38,1,303
1736349,Master bedroom + private bathroom + secure parking,6120439,Kerry,,Kensington-Cedar Cottage,49.25199,-123.07803,Private room,103,2,88,2019-02-24,2.01,2,86
1742662,Modern Executive Laneway Coach Home,8390140,Alan And Ivonne,,Renfrew-Collingwood,49.24646,-123.02875,Entire home/apt,98,4,52,2019-03-01,0.79,1,29
1759915,Clean & Cozy private room in Heart of Downtown,1721044,Carolyn & L,,Downtown,49.27811,-123.11052,Private room,65,1,268,2019-02-23,5.56,1,245
1764095,"Beach side Kits, Large 1 Bedroom",9176799,JoAnne,,Kitsilano,49.27061,-123.15505,Entire home/apt,175,30,67,2017-10-09,1.05,1,173
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,,Riley Park,49.2442,-123.10476,Entire home/apt,99,30,62,2018-12-31,1.00,2,302
1773753,Modern Apartment in Mount Pleasant,1427066,Richard,,Mount Pleasant,49.26502,-123.10012,Entire home/apt,149,3,47,2019-02-18,0.72,1,5
1779139,Super central 2-bedroom garden suite with yard,7266807,Ashley,,Mount Pleasant,49.26178,-123.10484,Entire home/apt,120,3,48,2019-02-24,1.66,1,206
1815416,Bright Master Bedroom w/ Ensuite steps to Main St,9508751,Joe,,Riley Park,49.25156,-123.10131,Private room,50,30,22,2018-08-10,0.37,2,231
1820919,Film Industry loves this house! Cambie area.,7281178,Jodi,,Mount Pleasant,49.26014,-123.11314,Entire home/apt,500,2,4,2018-02-18,0.07,2,228
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,,Downtown Eastside,49.27788,-123.08588,Entire home/apt,116,2,212,2019-02-09,3.29,3,206
1837488,AMAZING DOWNTOWN VIEW AND COSY STAY,9606143,Linda,,West End,49.28274,-123.1282,Entire home/apt,149,180,17,2019-01-01,0.31,1,177
1849632,QUIET Spacious Studio for Long-Term Single Tenancy,2930805,Jessica,,Sunset,49.22894,-123.10503,Entire home/apt,81,30,49,2018-08-28,0.77,2,118
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,,Mount Pleasant,49.26595,-123.09609,Entire home/apt,250,3,17,2019-01-02,0.27,1,0
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce,,Downtown,49.28094,-123.12507,Entire home/apt,83,32,3,2018-10-31,0.07,50,30
1898584,Tinseltown Apartment,9862171,John,,Downtown Eastside,49.28059,-123.10506,Entire home/apt,69,90,29,2017-09-29,0.45,2,292
1902380,Modern bedroom in Mt. Pleasant,9876979,Jamie,,Mount Pleasant,49.25756,-123.09617,Private room,224,2,39,2018-09-16,0.61,1,365
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,,Shaughnessy,49.25651,-123.1457,Entire home/apt,70,30,0,,,1,158
1936916,Cozy Quiet 1BD for Single Longer Term Guest,2930805,Jessica,,Oakridge,49.22791,-123.10702,Entire home/apt,90,30,90,2018-08-19,1.42,2,116
1937255,Garden Suite off Commercial Drive!,9288157,Tamar,,Grandview-Woodland,49.27764,-123.06642,Entire home/apt,116,2,161,2019-02-17,2.55,2,131
1937296,Welwyn House,6707532,Jessy,,Kensington-Cedar Cottage,49.255,-123.06858,Entire home/apt,160,2,3,2017-08-09,0.07,2,4
1954173,December 2019 Sublet on Cherry-Blossom Street,1257898,Suez,,Grandview-Woodland,49.27057,-123.06234,Entire home/apt,108,30,5,2017-06-06,0.09,1,127
1961440,Yaletown 1 Br Condo Monthly Only,878531,Samy,,Downtown,49.2742,-123.12707,Entire home/apt,134,30,1,2019-01-31,0.81,1,341
1962072,Lovely townhouse near VGH and public transit,3580181,Adele,,Mount Pleasant,49.25904,-123.10843,Entire home/apt,200,3,1,2015-12-26,0.03,1,30
1962443,1 Bedroom in Kits Point beach house,9553611,Colleen,,Kitsilano,49.27773,-123.14733,Private room,50,4,81,2019-03-05,1.76,1,46
1970354,Family friendly & centrally located,10174262,Tiffany & Michael,,Kerrisdale,49.22645,-123.14123,Entire home/apt,132,2,80,2019-01-04,1.33,1,306
1995592,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,,Kitsilano,49.26223,-123.16406,Private room,110,2,203,2019-03-03,3.17,1,202
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26172,-123.11698,Entire home/apt,120,30,3,2014-02-03,0.05,1,245
2008047,Amazing View from a Modern Loft,7745079,Chad,,Strathcona,49.28512,-123.09759,Entire home/apt,160,3,53,2018-08-19,0.92,1,156
2011559,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.25974,-123.15907,Entire home/apt,675,5,21,2019-01-06,0.64,1,64
2012864,Modern 1 bed w/ patio & park views,10355717,Thomas,,Downtown,49.2788,-123.1061,Entire home/apt,179,1,47,2018-12-05,1.20,3,133
2015886,Modern Yaletown Apt w/ Pool & H-Tub,4088165,Phyllis & Sebastien,,Downtown,49.27301,-123.12558,Entire home/apt,149,30,15,2016-01-05,0.24,1,175
2033597,Private queen bedroom semi-private bath near UBC.,10439026,Janice,,West Point Grey,49.25984,-123.21266,Private room,75,2,31,2018-12-09,2.20,1,40
2041582,"Kits Point, welcoming and bright",1728615,Francois,,Kitsilano,49.27468,-123.14642,Entire home/apt,349,3,168,2019-03-03,2.88,1,95
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,,Downtown,49.27816,-123.11829,Entire home/apt,134,30,117,2018-07-31,1.88,1,247
2051883,2-bdrm suite Vancouver BC,7157475,Anne-Marie,,Sunset,49.22805,-123.09847,Entire home/apt,62,30,11,2018-08-27,0.20,1,0
2055456,Comfortable room available in East Vancouver,1886797,Carrol,,Kensington-Cedar Cottage,49.2398,-123.08463,Private room,34,30,2,2018-08-31,0.21,2,115
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27376,-123.11639,Entire home/apt,117,30,86,2018-09-02,1.36,2,249
2076269,Cozy Room On Hip East Side,6329283,Ruby,,Kensington-Cedar Cottage,49.25612,-123.08068,Private room,34,30,15,2018-12-27,0.26,4,60
2092610,A spacious modern apartment,1172047,Trevor,,Mount Pleasant,49.26664,-123.09555,Entire home/apt,130,30,23,2018-11-06,0.37,2,245
2109035,small room with single bed by beach,10571680,Paolo,,Kitsilano,49.26732,-123.1613,Private room,59,31,4,2015-09-14,0.07,1,246
2163742,Garden Patio condo near Downtown transit central,5656886,B,,Grandview-Woodland,49.26316,-123.07424,Private room,48,2,94,2019-02-08,1.57,2,187
2168943,South Granville 2 bedroom townhome,11065739,Catherine,,Fairview,49.25993,-123.14404,Entire home/apt,175,7,14,2018-03-19,0.23,1,0
2183209,Kitsilano PENTHOUSE,11132986,Daniel,,Kitsilano,49.26635,-123.15759,Entire home/apt,210,7,68,2019-03-03,1.16,1,289
2188113,5 star Luxury ShangriLa hotel condo,477297,Hanna & Michael,,West End,49.28503,-123.12318,Entire home/apt,200,30,34,2019-01-14,0.57,1,311
2216062,Bright Kitsilano Garden Apartment,11304608,Julie,,Kitsilano,49.27043,-123.18425,Entire home/apt,85,30,39,2018-09-29,0.68,1,190
2237295,Bed in Yaletown tops all neighborhoods,11423475,Gule,,Downtown,49.27966,-123.12196,Shared room,75,31,62,2018-09-19,2.80,3,365
2267569,"2BD/2BA, West End Apt. with a View",6818695,Alissa,,West End,49.28635,-123.12687,Entire home/apt,164,30,180,2018-12-03,2.93,2,235
2272521,3 bedroom house in Strathcona,3747829,Tina,,Downtown Eastside,49.28106,-123.07819,Entire home/apt,400,3,2,2018-08-25,0.29,1,0
2273028,2BDR Downtown w/ Parking,4292229,Adam & Sophie,,Downtown,49.28847,-123.12321,Entire home/apt,199,90,293,2019-01-31,4.76,1,33
2273714,Charming Apartment just off Commercial Drive,1710238,Donne,,Grandview-Woodland,49.27224,-123.06931,Entire home/apt,200,2,34,2018-12-26,0.57,1,27
2278806,PRIVATE FURNISHED ROOM,11636964,Raymond,,Victoria-Fraserview,49.2255,-123.05524,Private room,50,30,13,2019-01-02,0.22,1,60
2282114,The Perfect Place For Your Next Family Vacation,19916,Cathy + Tom,,Dunbar Southlands,49.23933,-123.18119,Entire home/apt,425,10,13,2018-10-07,0.26,2,145
2285007,"2br Gastown Condo w/ Hot Tub, Sauna & Free Parking",845865,Mike,,Downtown,49.27884,-123.10686,Entire home/apt,276,3,58,2018-09-17,0.94,1,20
2299515,Z - Modern Yaletown · ✪ Nº 1 in Van☀Netflix-Wi-Fi✪,5268156,Sharon & Allan,,Downtown,49.27917,-123.12402,Entire home/apt,138,30,93,2018-11-22,1.53,5,280
2305147,Magazine Featured - Walk Everywhere!,11773942,Ness,,Mount Pleasant,49.26037,-123.09784,Entire home/apt,195,4,14,2019-01-02,0.44,1,11
2324620,Room in Mount Pleasant,6624242,Jonathan And Marie,,Mount Pleasant,49.26065,-123.08573,Private room,70,2,71,2018-06-25,1.17,2,77
2326265,3bdr in Dunbar Village with a View,11883405,Miss,,Dunbar Southlands,49.24239,-123.18399,Entire home/apt,160,30,0,,,1,179
2346069,Downtown Vancouver Penthouse,812661,Andrew,,Downtown,49.27544,-123.11481,Entire home/apt,134,30,8,2017-06-30,0.13,1,335
2361393,New Cozy Suite near Grays Park,366483,Michelle,,Kensington-Cedar Cottage,49.24087,-123.08623,Entire home/apt,112,30,117,2018-12-14,2.06,1,282
2365994,Gem Modern Apartment in Yaletown,12014048,Hayfa,,Downtown,49.28267,-123.12316,Entire home/apt,99,30,91,2018-12-27,1.48,1,204
2400461,Lakeside Modern Architectural Home,2655554,Kristen,,Kensington-Cedar Cottage,49.25958,-123.06555,Entire home/apt,340,30,12,2018-10-20,0.24,2,326
2446828,Big Orange House,9080044,Geoff,,Mount Pleasant,49.25866,-123.09149,Entire home/apt,151,2,179,2019-02-24,3.20,1,239
2454353,Vancouver Quality Coach House,10997524,Mark & Fran,,Kensington-Cedar Cottage,49.23777,-123.08696,Entire home/apt,125,30,180,2018-10-28,2.98,1,0
2460888,The Perfect Cozy 1 BD Getaway,271746,Ovey,,Downtown,49.27766,-123.10856,Entire home/apt,235,7,6,2018-10-04,0.11,1,104
2466134,Luxury Downtown Apartment,8136828,Ali,,Downtown,49.28112,-123.11665,Entire home/apt,249,30,5,2018-08-21,0.09,1,179
2496467,Private Room & Bath in Beautiful Kitsilano Home,9977019,Karin,,Arbutus Ridge,49.25645,-123.15927,Private room,75,2,121,2019-02-01,2.05,2,288
2507746,# 314 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26508,-123.08538,Entire home/apt,93,30,19,2018-08-28,0.34,10,365
2520259,Main street garden suite,1334665,Gaëlle And James,,Riley Park,49.24797,-123.09666,Entire home/apt,90,30,6,2017-07-04,0.11,2,148
2526991,"2B/2B/P - Prime Location, Heart of Yaletown + View",8999638,Heidi,,Downtown,49.27824,-123.12129,Entire home/apt,250,7,24,2018-10-31,0.40,1,189
2557846,lovely room steps from the drive,266812,Lisa,,Grandview-Woodland,49.27023,-123.06607,Private room,85,1,21,2018-09-16,0.35,4,6
2557893,"private room, steps from the drive",266812,Lisa,,Grandview-Woodland,49.26879,-123.06446,Private room,81,1,31,2015-09-11,0.53,4,0
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Cathy + Tom,,Dunbar Southlands,49.239,-123.18096,Entire home/apt,75,2,314,2019-03-06,5.33,2,18
2576878,"Bright 1 bed suite, great location",4217281,Jennifer,,Fairview,49.25727,-123.12362,Entire home/apt,81,30,4,2015-07-05,0.07,3,194
2586802,Shopping Central!,13245489,Kate,,West End,49.28615,-123.12813,Private room,138,2,145,2018-10-29,2.46,1,117
2592307,Ann's Place,13270979,Ann,,South Cambie,49.25027,-123.11721,Entire home/apt,112,1,426,2019-03-02,7.24,1,175
2592516,3BR Family Home in Commercial Drive Neighbourhood,11560243,Chris,,Grandview-Woodland,49.26899,-123.06689,Entire home/apt,296,7,11,2018-08-18,0.19,1,43
2632171,Yvette's place 3,13480596,Yvette,,Hastings-Sunrise,49.28826,-123.04095,Private room,50,1,45,2018-11-01,0.75,3,362
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,110,6,22,2018-10-27,0.37,1,0
2652951,The Modern Cottage in the City,821799,Melissa,,Kensington-Cedar Cottage,49.24257,-123.08431,Entire home/apt,500,5,2,2017-08-14,0.10,2,267
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.27847,-123.12307,Entire home/apt,169,1,101,2019-02-18,6.49,1,108
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,,Downtown,49.28089,-123.12511,Entire home/apt,94,30,15,2017-12-28,0.26,50,89
2666430,Room in family home near UBC,13647506,Don & Trenna,,Dunbar Southlands,49.23266,-123.1811,Private room,90,1,7,2019-01-01,0.13,1,187
2669445,Laneway Home with a view,13664708,De,,West Point Grey,49.27102,-123.20978,Entire home/apt,86,30,7,2018-06-09,0.12,1,240
2672380,Amazing neighbourhood!,13682119,Stephanie,,Dunbar Southlands,49.2498,-123.18913,Entire home/apt,245,5,11,2018-08-12,0.20,1,0
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,,Kitsilano,49.27331,-123.15198,Entire home/apt,450,3,75,2019-01-29,1.29,2,176
2703279,Kits Pt. Waterfront 3 Bedroom Home,11742636,Adrianne,,Kitsilano,49.2738,-123.15224,Entire home/apt,500,3,96,2019-02-06,1.65,2,219
2709965,"Lakeside Manor, Room with a View!",13868691,Kat,,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,1,72,2019-02-21,1.31,3,297
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Karen,,Downtown,49.28054,-123.1086,Entire home/apt,298,1,209,2019-02-24,3.54,1,278
2722632,Upscale Garden Suite Close to UBC,13932306,Robyn,,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,120,7,28,2018-08-31,0.48,1,188
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,,Kitsilano,49.27011,-123.1503,Entire home/apt,99,3,163,2019-03-03,2.78,2,210
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,,Mount Pleasant,49.26465,-123.10008,Entire home/apt,250,3,35,2019-03-02,2.00,1,40
2764812,Your Alternative to a 5 Star Hotel.,63434,Jan,,Downtown,49.28078,-123.12633,Entire home/apt,560,3,62,2019-03-06,1.06,1,163
